sample_name,label,SPL_peak_raw,SPL_peak_unit,SPL_peak_adaptive,SPL_peak_fixed,K_raw,K_unit,K_adaptive,K_fixed,E_low_raw,E_low_unit,E_low_adaptive,E_low_fixed,E_mid_raw,E_mid_unit,E_mid_adaptive,E_mid_fixed,E_high_raw,E_high_unit,E_high_adaptive,E_high_fixed,dB(A)_raw,dB(A)_unit,dB(A)_adaptive,dB(A)_fixed,N_raw,N_unit,N_adaptive,N_fixed,S_raw,S_unit,S_adaptive,S_fixed,R_raw,R_unit,R_adaptive,R_fixed,F_raw,F_unit,F_adaptive,F_fixed,TI_raw,TI_unit,TI_adaptive,TI_fixed,A_raw,A_unit,A_adaptive,A_fixed,TNR_raw,TNR_unit,TNR_adaptive,TNR_fixed,SI_raw,SI_unit,SI_adaptive,SI_fixed,SK_raw,SK_unit,SK_adaptive,SK_fixed,AMD_raw,AMD_unit,AMD_adaptive,AMD_fixed,ESP_raw,ESP_unit,ESP_adaptive,ESP_fixed,NSI_raw,NSI_unit,NSI_adaptive,NSI_fixed
hlmrl_ng2.wav,NG,0.0,dB,91.66666666666666,75.0,148.85708618164062,-,91.66666666666667,100.0,0.7069289684295654,%,12.148837898739448,0.7069289684295654,98.56098175048828,%,91.66666666666666,98.56098175048828,0.704454779624939,%,8.333333333333332,0.704454779624939,69.3766098022461,dB,65.64093753781789,48.96101633707682,231.75087084587992,sone,44.56387622425171,46.350174169175986,0.013660706579685211,acum,8.333333333333332,0.2732141315937042,1.2867900133132935,asper,91.66666666666667,64.33950066566467,1.206546006557004,vacil,91.66666666666666,24.13092013114008,3.185878276824951,-,63.26099994797285,63.71756553649902,7.056848921659552,-,27.55629526060513,70.56848921659552,52.25035858154297,dB,91.66666666666666,100.0,0.4963958103629239,-,72.3837448853429,9.927916207258477,65.84884411549707,-,15.750683054147455,100.0,100.0,%,50.0,100.0,22.640769958496094,dB,38.33800260697346,75.46923319498698,7.693724155426025,-,60.35434266171873,76.93724155426025
hlmrl_ok1.wav,OK,-23.72918128967285,dB,8.333333333333332,15.677046775817871,7.759344100952148,-,11.048185111351728,7.759344100952148,1.0869733095169067,%,14.566889181592144,1.0869733095169067,88.17211151123047,%,82.58812547960815,88.17211151123047,9.829256057739258,%,16.945175442685258,9.829256057739258,49.1444091796875,dB,8.333333333333332,15.240681966145834,124.80622401543432,sone,8.333333333333334,24.961244803086867,0.4244060814380646,acum,15.55033930864125,8.488121628761292,0.4603591859340668,asper,33.458016255767006,23.01795929670334,0.23306757587262392,vacil,22.55314976632915,4.661351517452479,1.7916977405548096,-,37.200107072361874,35.83395481109619,3.600086970844081,-,9.927086501754355,36.00086970844081,41.24128723144531,dB,56.912583104418204,100.0,0.49320756896587914,-,71.14005170497776,9.864151379317583,9.89431804337232,-,8.612967917271819,19.78863608674464,100.0,%,50.0,100.0,30.556434631347656,dB,53.964330346004296,100.0,4.6911773681640625,-,16.738815737305288,46.911773681640625
hlmrl_ok2.wav,OK,-22.70477294921875,dB,11.93090211003871,18.238067626953125,6.848348617553711,-,10.527673078399898,6.848348617553711,1.0145984888076782,%,14.106400735529572,1.0145984888076782,92.00814056396484,%,85.94032325934383,92.00814056396484,6.436256408691406,%,13.742916416533072,6.436256408691405,50.818626403808594,dB,13.075545009767819,18.031044006347656,128.06467706035878,sone,9.437227041910903,25.612935412071757,0.168623149394989,acum,11.05610258212149,3.3724629878997803,0.40980759263038635,asper,29.897476250671506,20.490379631519318,0.2515895367260585,vacil,23.868143313306135,5.03179073452117,1.770438551902771,-,36.80271704741906,35.40877103805542,3.2875814360268434,-,8.333333333333332,32.875814360268436,43.031837463378906,dB,62.56509732692539,100.0,0.4915733067681889,-,70.50254641692776,9.831466135363778,10.294316520467836,-,8.663992836703924,20.588633040935672,100.0,%,50.0,100.0,31.709945678710938,dB,56.241478560545566,100.0,4.695623397827148,-,16.803399552385116,46.956233978271484
jifeng_ok1.wav,NG,0.0,dB,91.66666666666666,75.0,120.70809936523438,-,75.58328686912527,100.0,13.204720497131348,%,91.66666666666666,13.204720497131348,60.32590866088867,%,58.25411286246004,60.32590866088867,26.192420959472656,%,32.388469849655436,26.192420959472656,70.80413818359375,dB,69.68440433587469,51.340230305989586,357.2265397906052,sone,87.07233027222328,71.44530795812103,1.1999638080596924,acum,29.17728458868091,23.999276161193848,0.23719428479671478,asper,17.73966780610748,11.85971423983574,0.9468570228648076,vacil,73.22966960796022,18.93714045729615,3.687732696533203,-,72.64197603458382,73.75465393066406,11.786922641524978,-,51.6792919374778,100.0,34.487274169921875,dB,35.59111766413645,100.0,0.3322008329908399,-,8.333333333333332,6.644016659816798,490.0509259259259,-,69.8630816924562,100.0,100.0,%,50.0,100.0,16.233489990234375,dB,25.689379801718083,54.11163330078125,9.256959915161133,-,83.06218243866601,92.56959915161133
jifneg_ng1.wav,NG,0.0,dB,91.66666666666666,75.0,121.80783081054688,-,76.211636252555,100.0,5.054258346557617,%,39.80894026913598,5.054258346557617,63.58814239501953,%,61.104887069380396,63.58814239501953,30.817136764526367,%,36.753202965462805,30.817136764526364,70.69989013671875,dB,69.38912227927321,51.166483561197914,352.5427804938646,sone,85.48557350486175,70.50855609877293,1.3246324062347412,acum,31.367775518183905,26.492648124694824,0.2609174847602844,asper,19.41058254882876,13.045874238014221,0.7650232726700303,vacil,60.32011807500693,15.300465453400609,3.843109130859375,-,75.54636933590027,76.8621826171875,12.071529456975048,-,53.13076387426459,100.0,35.230506896972656,dB,37.93739842485579,100.0,0.3494897952283127,-,15.07754173934244,6.989795904566254,422.49220272904483,-,61.245102861417585,100.0,100.0,%,50.0,100.0,19.874156951904297,dB,32.87642693963347,66.24718983968098,9.849303245544434,-,91.66666666666666,98.49303245544434
nsk_ng1.wav,NG,-5.508503437042236,dB,72.32162700924569,61.2287414073944,3.319326400756836,-,8.511309043811462,3.3193264007568364,2.686311960220337,%,24.742761988919536,2.686311960220337,9.357797622680664,%,13.714515713732947,9.357797622680664,67.7618179321289,%,71.6210046083157,67.7618179321289,74.07147216796875,dB,78.93911104195841,56.78578694661458,326.8661293529216,sone,76.78687714157404,65.37322587058432,3.600494623184204,acum,71.35583679426018,72.00989246368408,0.17156973481178284,asper,13.117482425439608,8.578486740589142,0.09292297870239637,vacil,12.603380280213166,1.8584595740479275,2.961289167404175,-,59.06284011904405,59.225783348083496,15.177011097392883,-,68.9684712185002,100.0,33.16421127319336,dB,31.414394940779278,100.0,0.5305582099299753,-,85.71007061646026,10.611164198599505,26.53780610380117,-,10.73605759381031,53.07561220760234,100.0,%,50.0,100.0,18.013538360595703,dB,29.203376462288276,60.04512786865235,4.2376861572265625,-,10.151322012131338,42.376861572265625
nsk_ng2.wav,NG,0.0,dB,91.66666666666666,75.0,5.531296253204346,-,9.7751538659949,5.531296253204346,0.6488168835639954,%,11.77909682864115,0.6488168835639954,3.4899399280548096,%,8.586760093188706,3.4899399280548096,89.0014877319336,%,91.66666666666666,89.0014877319336,78.56488037109375,dB,91.66666666666666,64.27480061848958,370.7880170393265,sone,91.66666666666667,74.15760340786531,4.21036958694458,acum,82.07165132818382,84.2073917388916,0.3444952070713043,asper,25.297277791755622,17.224760353565216,0.09904962394267983,vacil,13.03835036892794,1.9809924788535964,3.857497215270996,-,75.81532039122031,77.14994430541992,19.62770763463836,-,91.66666666666666,100.0,25.85280990600586,dB,8.333333333333337,89.63202476501465,0.5227097275248115,-,82.64847557771388,10.45419455049623,49.137236537524366,-,13.618903862289637,98.27447307504873,100.0,%,50.0,100.0,7.441619873046875,dB,8.333333333333334,24.805399576822918,6.747270107269287,-,46.605983370457245,67.47270107269287
nsk_ok1.wav,OK,-8.201520919799805,dB,62.86415265210049,54.496197700500495,3.347104787826538,-,8.527180675437815,3.347104787826538,6.4478678703308105,%,48.67585113304768,6.4478678703308105,5.2089152336120605,%,10.088924212253964,5.2089152336120605,74.29725646972656,%,77.78904740571413,74.29725646972656,70.6630859375,dB,69.28487457427866,51.10514322916667,293.39202893705504,sone,65.44657291134213,58.678405787411016,4.178553104400635,acum,81.51261948342572,83.5710620880127,0.1077008992433548,asper,8.618958654801148,5.38504496216774,0.094202565300346,vacil,12.694226391616647,1.88405130600692,2.6595256328582764,-,53.422087760955904,53.19051265716552,14.053800277257908,-,63.24018610367236,100.0,35.570316314697266,dB,39.01012876906737,100.0,0.5345608610950567,-,87.27145488366371,10.691217221901136,26.58006860684698,-,10.741448716368,53.16013721369396,100.0,%,50.0,100.0,21.339805603027344,dB,35.76976655409021,71.13268534342448,4.388576984405518,-,12.34318891771656,43.885769844055176
nsk_ok2.wav,OK,-12.84840202331543,dB,46.545001677929896,42.878994941711426,3.0078349113464355,-,8.333333333333336,3.0078349113464355,11.578592300415039,%,81.32034402204359,11.578592300415039,13.096879005432129,%,16.98199365438513,13.09687900543213,65.21188354492188,%,69.21441714821356,65.21188354492188,68.20195007324219,dB,62.313719896962475,47.00325012207031,284.7850008568923,sone,62.5306971825076,56.95700017137846,3.600121021270752,acum,71.34927241786838,72.00242042541504,0.10364566743373871,asper,8.333333333333334,5.182283371686935,0.08633560136209426,vacil,12.135699846022344,1.7267120272418852,2.3989527225494385,-,48.551296263599205,47.97905445098877,12.833542930205866,-,57.01697148351981,100.0,34.101985931396484,dB,34.37481710513025,100.0,0.5133637559972886,-,79.00272872070325,10.26727511994577,21.809577927022417,-,10.132911643034248,43.619155854044834,100.0,%,50.0,100.0,20.629512786865234,dB,34.36757623972589,68.76504262288411,4.728044033050537,-,17.274347447182713,47.28044033050537
zass_ng1.wav,NG,0.0,dB,91.66666666666666,75.0,14.368868827819824,-,14.824644177420007,14.368868827819824,4.4431233406066895,%,35.920562978981266,4.4431233406066895,14.515836715698242,%,18.221980844394103,14.51583671569824,56.84529495239258,%,61.31816409494629,56.84529495239258,71.30192565917969,dB,71.09438480023512,52.16987609863282,292.47652765872914,sone,65.13642079700894,58.49530553174582,4.0372185707092285,acum,79.02929955676818,80.74437141418457,0.3947974145412445,asper,28.84025260889746,19.739870727062225,0.30375477164359005,vacil,27.571690029331737,6.075095432871801,2.6397805213928223,-,53.052999811919655,52.795610427856445,15.505007421729392,-,70.6412261712964,100.0,34.169830322265625,dB,34.58899226618732,100.0,0.4779345151471797,-,65.1822240149938,9.558690302943594,139.38421357212476,-,25.131059522527448,100.0,100.0,%,50.0,100.0,11.493694305419922,dB,16.33254069242909,38.31231435139974,6.270258903503418,-,39.676834059825055,62.70258903503419
zass_ng2.wav,NG,-4.7288994789123535,dB,75.05947943313433,63.17775130271912,3.3038861751556396,-,8.502487020691289,3.3038861751556396,2.5217349529266357,%,23.695632481673083,2.5217349529266357,6.019392967224121,%,10.797177883378515,6.019392967224121,41.45539855957031,%,46.793425004775195,41.45539855957031,75.74026489257812,dB,83.6659578514254,59.567108154296875,253.5064902534784,sone,51.93421149044942,50.70129805069568,4.570260524749756,acum,88.395118876649,91.40521049499512,0.39073795080184937,asper,28.55432921660156,19.53689754009247,0.2429279228347439,vacil,23.25319943864759,4.858558456694878,2.4020230770111084,-,48.60868924580924,48.04046154022217,14.111704871710522,-,63.535494892135766,100.0,41.010780334472656,dB,56.18490538262822,100.0,0.5458281064065046,-,91.66666666666666,10.916562128130092,8.245862458881579,-,8.402686333209784,16.491724917763158,100.0,%,50.0,100.0,28.167236328125,dB,49.247809717264204,93.89078776041667,4.1125335693359375,-,8.333333333333332,41.125335693359375
zass_ok1.wav,OK,0.0,dB,91.66666666666666,75.0,14.05146312713623,-,14.643289286485759,14.051463127136229,4.828915596008301,%,38.37518565648118,4.828915596008301,11.929261207580566,%,15.961645336963537,11.929261207580566,55.999053955078125,%,60.51949532033834,55.999053955078125,70.85928344726562,dB,69.84060301160036,51.43213907877604,284.47852388012564,sone,62.426869383913555,56.89570477602513,4.162990093231201,acum,81.23916943023326,83.25980186462402,0.4159638285636902,asper,30.331083242832108,20.79819142818451,0.27475645364516066,vacil,25.512912271249487,5.495129072903214,2.7584035396575928,-,55.27037531756997,55.168070793151855,15.383537231354273,-,70.02173794081666,100.0,34.77058410644531,dB,36.48548712499598,100.0,0.4907981843372189,-,70.20018082998098,9.815963686744379,125.28677814327486,-,23.33275140850775,100.0,100.0,%,50.0,100.0,12.113468170166016,dB,17.556037383468098,40.37822723388672,6.142446994781494,-,37.820215615186186,61.42446994781494
zass_ok2.wav,OK,-6.883833408355713,dB,67.49167398458448,57.79041647911072,3.3431589603424072,-,8.524926162959028,3.3431589603424072,1.5277243852615356,%,17.37119012467098,1.5277243852615356,3.1999354362487793,%,8.333333333333334,3.199935436248779,23.18218421936035,%,29.54745636043075,23.18218421936035,75.48878479003906,dB,82.95364175440416,59.1479746500651,239.37018109284813,sone,47.1451344254187,47.87403621856963,4.756455898284912,acum,91.66666666666666,95.12911796569824,0.2629540264606476,asper,19.554023887119083,13.14770132303238,0.4196838317068683,vacil,35.80224224227681,8.393676634137366,2.1754207611083984,-,44.372897304612884,43.50841522216797,12.908370014127431,-,57.39858361129683,100.0,45.400630950927734,dB,70.04304384847751,100.0,0.5304026668897986,-,85.64939521763372,10.608053337795972,7.702185082389133,-,8.333333333333332,15.404370164778266,100.0,%,50.0,100.0,25.94610595703125,dB,44.863072292892895,86.48701985677083,4.2970805168151855,-,11.014095008970525,42.970805168151855
